US1237,36076582,"Create Raw SPCS Vendor View RAD",COMPLETED,0,Sprint 3
US1254,36078954,"RAW_PCIS_ITEM_BASE BA Peer Review",COMPLETED,0,Sprint 3
US1272,36080020,"DIM_PCIS_CONTRACT BA Peer Review",COMPLETED,0,Sprint 3
US1277,36080335,"Create RAW_PROP_TRANS_HIST Data Sample",NONE,0,Sprint 3
US1286,36080833,"Load Data into RAW_PROP_TRANS_HIST",NONE,0,Sprint 3
US1288,36080954,"ETL Requirement Analysis for RAW_PROP_TRANS_HIST",NONE,0,Sprint 3
US1289,36081032,"Complete ETL Fields in RAW_PROP_TRANS_HIST RAD",NONE,0,Sprint 3
US1290,36081086,"RAW_PROP_TRANS_HIST BA Peer Review",COMPLETED,0,Sprint 3
US1291,36081140,"Create RAW_PROP_TRANS_HIST RAD",NONE,0,Sprint 3
US1293,36081274,"ETL Analysis of RAW_CONDITION_CODE_VIEW Source Data",NONE,0,Sprint 3
US1300,36081677,"Update Implementation Checklist with RAW_CONDITION_CODE_VIEW",NONE,0,Sprint 3
US1302,36081785,"RAW_CONDITION_CODE_VIEW ETL Peer Review",NONE,0,Sprint 3
US1303,36081845,"Complete RAW_CONDITION_CODE_VIEW PRC",NONE,0,Sprint 3
US1304,36081899,"Load Data into RAW_CONDITION_CODE_VIEW",NONE,0,Sprint 3
US1306,36082020,"ETL Requirement Analysis for RAW_CONDITION_CODE_VIEW",NONE,0,Sprint 3
US1307,36082098,"Complete ETL Fields in RAW_CONDITION_CODE_VIEW RAD",NONE,0,Sprint 3
US1308,36082152,"RAW_CONDITION_CODE_VIEW BA Peer Review",COMPLETED,0,Sprint 3
US1309,36082206,"Create RAW_CONDITION_CODE_VIEW RAD",NONE,0,Sprint 3
US1311,36082340,"ETL Analysis of RAW_FILE_CODE_VIEW Source Data",NONE,0,Sprint 3
US1318,36082743,"Update Implementation Checklist with RAW_FILE_CODE_VIEW",NONE,0,Sprint 3
US1320,36082851,"RAW_FILE_CODE_VIEW ETL Peer Review",NONE,0,Sprint 3
US1321,36082911,"Complete RAW_FILE_CODE_VIEW PRC",NONE,0,Sprint 3
US1322,36082965,"Load Data into RAW_FILE_CODE_VIEW",NONE,0,Sprint 3
US1324,36083086,"ETL Requirement Analysis for RAW_FILE_CODE_VIEW",NONE,0,Sprint 3
US1325,36083164,"Complete ETL Fields in RAW_FILE_CODE_VIEW RAD",NONE,0,Sprint 3
US1326,36083218,"RAW_FILE_CODE_VIEW BA Peer Review",COMPLETED,0,Sprint 3
US1327,36083272,"Create RAW_FILE_CODE_VIEW RAD",NONE,0,Sprint 3
US1342,36084152,"ETL Requirement Analysis for RAW_BUILDING_VIEW",NONE,0,Sprint 3
US1343,36084230,"Complete ETL Fields in RAW_BUILDING_VIEW RAD",NONE,0,Sprint 3
US1344,36084284,"RAW_BUILDING_VIEW BA Peer Review",COMPLETED,0,Sprint 3
US1345,36084338,"Create RAW_BUILDING_VIEW RAD",NONE,0,Sprint 3
US1349,36085379,"RAW_PROP_ITEM_BASE BA Peer Review",COMPLETED,0,Sprint 3
US1370,36087207,"Analyze SPCS fields - ETL Part 2",IN_PROGRESS,0,Sprint 3
US1376,36089915,"Create RAW_SPCS_AUDITOR_VIEW RAD",COMPLETED,0,Sprint 3
US1377,36090089,"RAW_SPCS_AUDITOR_VIEW BA Peer Review",COMPLETED,0,Sprint 3
US1378,36090233,"Complete ETL Fields in RAW_SPCS_AUDITOR_VIEW RAD",NONE,0,Sprint 3
US1379,36090295,"ETL Requirement Analysis for RAW_SPCS_AUDITOR_VIEW",NONE,0,Sprint 3
US1381,36090403,"Load Data into RAW_SPCS_AUDITOR_VIEW",NONE,0,Sprint 3
US1382,36090463,"Complete RAW_SPCS_AUDITOR_VIEW PRC",NONE,0,Sprint 3
US1383,36090517,"RAW_SPCS_AUDITOR_VIEW ETL Peer Review",COMPLETED,0,Sprint 3
US1385,36090625,"Update Implementation Checklist for RAW_SPCS_AUDITOR_VIEW",NONE,0,Sprint 3
US1386,36090685,"Submit Request to Integrate RAW_SPCS_AUDITOR_VIEW to Dev",NONE,0,Sprint 3
US1389,36090847,"RAW_SPCS_AUDITOR_VIEW Data Sample",NONE,0,Sprint 3
US1394,36091282,"Create RAW_SPCS_INVENTORY_VIEW RAD",COMPLETED,0,Sprint 3
US1395,36091456,"RAW_SPCS_INVENTORY_VIEW BA Peer Review",COMPLETED,0,Sprint 3
US1412,36092649,"Create RAW_SPCS_SURVEY_VIEW RAD",COMPLETED,0,Sprint 3
US1413,36092823,"RAW_SPCS_SURVEY_VIEW BA Peer Review",COMPLETED,0,Sprint 3
US1430,36094016,"Create RAW_SPCS_CONTACT_VIEW RAD",COMPLETED,0,Sprint 3
US1431,36094190,"RAW_SPCS_CONTACT_VIEW BA Peer Review",COMPLETED,0,Sprint 3
US1448,36095383,"Create DIM_SPCS_AUDITOR RAD",COMPLETED,0,Sprint 3
US1449,36095557,"DIM_SPCS_AUDITOR BA Peer Review",COMPLETED,0,Sprint 3
US1450,36095701,"Complete ETL Fields in DIM_SPCS_AUDITOR RAD",COMPLETED,0,Sprint 3
US1451,36095763,"ETL Requirement Analysis for DIM_SPCS_AUDITOR",COMPLETED,0,Sprint 3
US1453,36095871,"Load Data into DIM_SPCS_AUDITOR",COMPLETED,0,Sprint 3
US1454,36095931,"Complete DIM_SPCS_AUDITOR PRC",COMPLETED,0,Sprint 3
US1455,36095985,"DIM_SPCS_AUDITOR ETL Peer Review",IN_PROGRESS,0,Sprint 3
US1462,36096369,"Design DIM_SPCS_AUDITOR Table",COMPLETED,0,Sprint 3
US1463,36096496,"ETL Analysis of DIM_SPCS_AUDITOR Source Data",COMPLETED,0,Sprint 3
US1467,36096924,"DIM_SPCS_VENDOR BA Peer Review",COMPLETED,0,Sprint 3
US1471,36097238,"Load Data into DIM_SPCS_VENDOR",NONE,0,Sprint 3
US1479,36097682,"DIM_SPCS_VENDOR Data Sample",COMPLETED,0,Sprint 3
US1482,36102266,"Analyze ICMS Data - BA Sprint 3",COMPLETED,0,Sprint 3
US1489,36106295,"Create DIM_PCIS_CONTRACT_RAD",COMPLETED,0,Sprint 3
US1490,36106399,"DIM_PCIS_CONTRACT Data Sample",COMPLETED,0,Sprint 3
US1491,36106503,"Create DIM_SPCS_VENDOR_RAD",COMPLETED,0,Sprint 3
US1492,36106641,"DIM_SPCS_AUDITOR Data Sample",COMPLETED,0,Sprint 3
US1493,36106745,"FACT_PROPERTY_ITEM Data Sample",COMPLETED,0,Sprint 3
US1495,36116272,"Pegging History Data",COMPLETED,0,Sprint 3
US765,35912477,"[Continued] [Continued] Obtain Access to ICMS Data Source",IN_PROGRESS,0,Sprint 4
US767,35912634,"Analyze ICMS Data (BA) Sprint 4",NONE,0,Sprint 4
US769,35912744,"Format ICMS Data (ETL)",NONE,0,Sprint 4
US805,35915727,"Preliminary Analysis ADSUBCON Data (BA)",COMPLETED,0,Sprint 4
US1275,36080208,"ETL Analysis of RAW_PROP_TRANS_HIST Source Data",NONE,0,Sprint 4
US1281,36080557,"Submit Request to Integrate RAW_PROP_TRANS_HIST to Dev",NONE,0,Sprint 4
US1282,36080611,"Update Implementation Checklist with RAW_PROP_TRANS_HIST",NONE,0,Sprint 4
US1284,36080719,"RAW_PROP_TRANS_HIST ETL Peer Review",NONE,0,Sprint 4
US1285,36080779,"Complete RAW_PROP_TRANS_HIST PRC",NONE,0,Sprint 4
US1299,36081623,"Submit Request to Integrate RAW_CONDITION_CODE_VIEWto Dev",NONE,0,Sprint 4
US1317,36082689,"Submit Request to Integrate RAW_FILE_CODE_VIEW to Dev",NONE,0,Sprint 4
US1611,36129773,"DM Data Analysis - Pegging History",COMPLETED,0,Sprint 4
US1614,36130233,"BA Data Analysis - Pegging History",IN_PROGRESS,0,Sprint 4
US1637,36133638,"BA Validation of RAW_FILE_CODE Data",COMPLETED,0,Sprint 4
US1638,36133693,"BA Validation of RAW_CONDITION_CODE_VIEW Data",COMPLETED,0,Sprint 4
US1639,36133748,"BA Validation of RAW_PROP_TRANS_HIST Data",COMPLETED,0,Sprint 4
US1640,36133803,"BA Validation of RAW_BUILDING_VIEW Data",COMPLETED,0,Sprint 4
US1641,36133858,"BA Validation of RAW_PCIS_ITEM_BASE Data",COMPLETED,0,Sprint 4
US1642,36133913,"BA Validation of DIM_PCIS_CONTRACT Data",COMPLETED,0,Sprint 4
US1643,36133968,"BA Validation of FACT_PROPERTY ITEM Data",DEFINED,0,Sprint 4
US1645,36135091,"BA Validation of RAW_SPCS_CONTACT_VIEW Data",COMPLETED,0,Sprint 4
US1646,36135146,"BA Validation of RAW_SPCS_SURVEY_VIEW Data",COMPLETED,0,Sprint 4
US1647,36135201,"BA Validation of RAW_SPCS_INVENTORY_VIEW Data",COMPLETED,0,Sprint 4
US1648,36135256,"BA Validation of RAW_SPCS_AUDITOR_VIEW Data",COMPLETED,0,Sprint 4
US1649,36135311,"BA Validation of RAW_SPCS_VENDOR_VIEW Data",COMPLETED,0,Sprint 4
US1650,36135366,"BA Validation of DIM_SPCS_VENDOR Data",COMPLETED,0,Sprint 4
US1651,36135421,"BA Validation of DIM_SPCS_AUDITOR Data",COMPLETED,0,Sprint 4
US1655,36136567,"Create list of required PCCS table and field names",DEFINED,0,Sprint 4
US1677,36148698,"Finalize and Submit Enterprise Data Request",IN_PROGRESS,0,Sprint 4
US1678,36151881,"Map Property to Contracts",IN_PROGRESS,0,Sprint 4
US768,35912689,"[Continued] Model ICMS Data",IN_PROGRESS,0,Sprint 5
US826,35917092,"Analyze EMMS Data (BA)",NONE,0,Sprint 5
US882,35920732,"Analyze PROC04 Data",NONE,0,Sprint 5
US886,35921189,"Create LTAP Data Sample",NONE,0,Sprint 5
US1279,36080443,"Submit Request to Migrate RAW_PROP_TRANS_HIST to Production",NONE,0,Sprint 5
US1280,36080503,"Submit Request to Migrate RAW_PROP_TRANS_HIST to PreProd",NONE,0,Sprint 5
US1295,36081401,"Create RAW_CONDITION_CODE_VIEW Data Sample",NONE,0,Sprint 5
US1298,36081569,"Submit Request to Migrate RAW_CONDITION_CODE_VIEWto PreProd",NONE,0,Sprint 5
US1316,36082635,"Submit Request to Migrate RAW_FILE_CODE_VIEW to PreProd",NONE,0,Sprint 5
US1657,36136921,"BA Data Analysis - PCCS - Part 2",NONE,0,Sprint 5
US869,35919887,"Create LiNV Data Sample",NONE,0,Sprint 6
US875,35920277,"Analyze LTAP Data",NONE,0,Sprint 6
US887,35921296,"Format LTAP Data (Non-ETL)",NONE,0,Sprint 6
US1387,36090739,"Submit Request to Migrate RAW_SPCS_AUDITOR_VIEW to PreProd",NONE,0,Sprint 6
US1388,36090793,"Submit Request to Migrate RAW_SPCS_AUDITOR_VIEW to Production",NONE,0,Sprint 6
US843,35918197,"Identify Goods Receipt Fields",NONE,0,Sprint 7
US862,35919432,"Create MEQUIPMNT Data Sample",NONE,0,Sprint 7
US868,35919822,"Analyze LiNV Data",NONE,0,Sprint 7
US836,35917742,"Identify ZCMR Fields",NONE,0,Sprint 8
US861,35919367,"Analyze MEQUIPMNT Data",NONE,0,Sprint 8
US855,35918977,"Create ZCON7A Data Sample",NONE,0,Sprint 9
US890,35921953,"Format ZCON7A Data (non-ETL)",NONE,0,Sprint 9
US822,35916832,"Identify AMIS Fields",NONE,0,Sprint 10
US842,35918132,"Obtain Access to Goods Receipt Data Source",NONE,0,Sprint 10
US854,35918912,"Analyze ZCON7A Data (BA)",NONE,0,Sprint 10
US815,35916377,"Identify RayTrack Fields",NONE,0,Sprint 11
US835,35917677,"Obtain Access to ZCMR Data Source",NONE,0,Sprint 11
US839,35917937,"Model Goods Receipt Data (Risk Mitigation)",NONE,0,Sprint 11
US841,35918067,"Create Goods Receipt Data Sample",NONE,0,Sprint 11
US808,35915922,"Identify ADSUBCON Fields- N/A",NONE,0,Sprint 12
US828,35917222,"Obtain Access to EMMS Data Source",NONE,0,Sprint 12
US832,35917482,"Model ZCMR Data (Risk Mitigation)",NONE,0,Sprint 12
US834,35917612,"Create ZCMR Data Sample",NONE,0,Sprint 12
US838,35917864,"Format Data (ETL) (Risk Mitigation)",NONE,0,Sprint 12
US840,35918002,"Analyze Goods Receipt Data (BA)",NONE,0,Sprint 12
US892,35922292,"Format Goods Receipt Data (non-ETL)",NONE,0,Sprint 12
US821,35916767,"Obtain Access to AMIS Data Source",NONE,0,Sprint 13
US825,35917027,"Model EMMS Data",NONE,0,Sprint 13
US827,35917157,"Create EMMS Data Sample",NONE,0,Sprint 13
US831,35917409,"Format Data (ETL) (Risk Mitigation)",NONE,0,Sprint 13
US833,35917547,"Analyze ZCMR Data (BA)",NONE,0,Sprint 13
US893,35922490,"Format ZCMR Data (non-ETL)",NONE,0,Sprint 13
US814,35916312,"Obtain Access to RayTrack Data Source",NONE,0,Sprint 14
US818,35916572,"Model AMIS Data",NONE,0,Sprint 14
US820,35916702,"Create AMIS Data Sample",NONE,0,Sprint 14
US824,35916954,"Format Data (ETL)",NONE,0,Sprint 14
US807,35915857,"Obtain Access to ADSUBCON Data Source- N/A",NONE,0,Sprint 15
US811,35916117,"Model RayTrack Data",NONE,0,Sprint 15
US813,35916247,"Create RayTrack Data Sample",NONE,0,Sprint 15
US817,35916499,"Format AMIS Data (ETL)",NONE,0,Sprint 15
US819,35916637,"Analyze AMIS Data (BA)",NONE,0,Sprint 15
US804,35915662,"Model ADSUBCON Data (Risk Mitigation)- N/A",NONE,0,Sprint 16
US806,35915792,"Create ADSUBCON Data Sample- N/A",NONE,0,Sprint 16
US810,35916044,"Format Data (ETL)",NONE,0,Sprint 16
US812,35916182,"Analyze RayTrack Data (BA)",NONE,0,Sprint 16
US796,35915134,"Format Data (ETL)",NONE,0,Sprint 17
US797,35915207,"Model VIPERS Data",NONE,0,Sprint 17
